sid,name,cname
sz000501,鄂武商Ａ,商业百货
sz000516,国际医学,商业百货
sz000560,昆百大Ａ,商业百货
sz000564,西安民生,商业百货
sz000587,金洲慈航,商业百货
sz000591,太阳能,商业百货
sz000638,万方发展,商业百货
sz000679,大连友谊,商业百货
sz000705,浙江震元,商业百货
sz000715,中兴商业,商业百货
sz000759,中百集团,商业百货
sz000785,武汉中商,商业百货
sz000829,天音控股,商业百货
sz000882,华联股份,商业百货
sz000889,茂业通信,商业百货
sz000906,物产中拓,商业百货
sz000987,广州友谊,商业百货
sz002024,苏宁云商,商业百货
sz002187,广百股份,商业百货
sz002251,"步 步 高",商业百货
sz002264,"新 华 都",商业百货
sz002277,友阿股份,商业百货
sz002344,海宁皮城,商业百货
sz002416,爱施德,商业百货
sz002419,天虹商场,商业百货
sz002441,众业达,商业百货
sz002462,嘉事堂,商业百货
sz002556,辉隆股份,商业百货
sz002561,徐家汇,商业百货
sz002589,瑞康医药,商业百货
sz002697,红旗连锁,商业百货
sz300022,吉峰农机,商业百货
sz300413,快乐购,商业百货
sh600070,浙江富润,纺织行业
sh600152,维科精华,纺织行业
sh600156,华升股份,纺织行业
sh600220,江苏阳光,纺织行业
sh600232,金鹰股份,纺织行业
sh600370,三房巷,纺织行业
sh600448,华纺股份,纺织行业
sh600493,凤竹纺织,纺织行业
sh600626,申达股份,纺织行业
sh600630,龙头股份,纺织行业
sh600689,上海三毛,纺织行业
sh600735,新华锦,纺织行业
sh600851,海欣股份,纺织行业
sh600987,航民股份,纺织行业
sh601339,百隆东方,纺织行业
sh601599,鹿港科技,纺织行业
sh603558,健盛集团,纺织行业
sh603889,新澳股份,纺织行业
sz000018,神州长城,纺织行业
sz000045,深纺织Ａ,纺织行业
sz000158,常山股份,纺织行业
sz000726,"鲁 泰Ａ",纺织行业
sz000779,三毛派神,纺织行业
sz000803,金宇车城,纺织行业
sz000813,天山纺织,纺织行业
sz000850,华茂股份,纺织行业
sz000955,欣龙控股,纺织行业
sz000971,高升控股,纺织行业
sz000982,中银绒业,纺织行业
sz002034,"美 欣 达",纺织行业
sz002042,华孚色纺,纺织行业
sz002070,众和股份,纺织行业
sz002072,凯瑞德,纺织行业
sz002083,孚日股份,纺织行业
sz002087,新野纺织,纺织行业
sz002127,南极电商,纺织行业
sz002144,宏达高科,纺织行业
sz002193,山东如意,纺织行业
sz002394,联发股份,纺织行业
sz002404,嘉欣丝绸,纺织行业
sz002516,旷达科技,纺织行业
sh600055,华润万东,医疗器械
sh600297,广汇汽车,医疗器械
sh600587,新华医疗,医疗器械
sh600763,通策医疗,医疗器械
sh603309,维力医疗,医疗器械
sz000150,宜华健康,医疗器械
sz002223,鱼跃医疗,医疗器械
sz002382,蓝帆医疗,医疗器械
sz002432,九安医疗,医疗器械
sz002551,尚荣医疗,医疗器械
sz002614,蒙发利,医疗器械
sz300003,乐普医疗,医疗器械
sz300015,爱尔眼科,医疗器械
sz300030,阳普医疗,医疗器械
sz300061,康耐特,医疗器械
sz300171,东富龙,医疗器械
sz300206,理邦仪器,医疗器械
sz300216,千山药机,医疗器械
sz300238,冠昊生物,医疗器械
sz300244,迪安诊断,医疗器械
sz300246,宝莱特,医疗器械
sz300247,乐金健康,医疗器械
sz300273,和佳股份,医疗器械
sz300298,三诺生物,医疗器械
sz300314,戴维医疗,医疗器械
sz300318,博晖创新,医疗器械
sz300326,凯利泰,医疗器械
sz300347,泰格医药,医疗器械
sz300396,迪瑞医疗,医疗器械
sz300404,博济医药,医疗器械
sz300412,迦南科技,医疗器械
sh600111,北方稀土,有色金属
sh600139,西部资源,有色金属
sh600219,南山铝业,有色金属
sh600255,鑫科材料,有色金属
sh600259,广晟有色,有色金属
sh600311,荣华实业,有色金属
sh600331,宏达股份,有色金属
sh600338,西藏珠峰,有色金属
sh600362,江西铜业,有色金属
sh600456,宝钛股份,有色金属
sh600459,贵研铂业,有色金属
sh600489,中金黄金,有色金属
sh600497,驰宏锌锗,有色金属
sh600531,豫光金铅,有色金属
sh600547,山东黄金,有色金属
sh600549,厦门钨业,有色金属
sh600595,中孚实业,有色金属
sh600673,东阳光科,有色金属
sh600711,盛屯矿业,有色金属
sh600714,金瑞矿业,有色金属
sh600768,宁波富邦,有色金属
sh600888,新疆众和,有色金属
sh600961,株冶集团,有色金属
sh601137,博威合金,有色金属
sh601168,西部矿业,有色金属
sh601600,中国铝业,有色金属
sh601677,明泰铝业,有色金属
sh601899,紫金矿业,有色金属
sh601958,金钼股份,有色金属
sz000060,中金岭南,有色金属
sz000426,兴业矿业,有色金属
sz000587,金洲慈航,有色金属
sz000603,盛达矿业,有色金属
sz000612,焦作万方,有色金属
sz000630,铜陵有色,有色金属
sz000657,中钨高新,有色金属
sz000697,炼石有色,有色金属
sz000751,锌业股份,有色金属
sz000758,中色股份,有色金属
sz000762,西藏矿业,有色金属
sz000807,云铝股份,有色金属
sz000878,云南铜业,有色金属
sz000960,锡业股份,有色金属
sz002082,栋梁新材,有色金属
sz002114,罗平锌电,有色金属
sz002149,西部材料,有色金属
sz002155,湖南黄金,有色金属
sz002160,常铝股份,有色金属
sz002167,东方锆业,有色金属
sz002171,楚江新材,有色金属
sz002182,云海金属,有色金属
sz002203,海亮股份,有色金属
sz002237,恒邦股份,有色金属
sz002295,精艺股份,有色金属
sz002333,罗普斯金,有色金属
sz002340,格林美,有色金属
sz002378,章源钨业,有色金属
sz002428,云南锗业,有色金属
sz002460,赣锋锂业,有色金属
sz002501,利源精制,有色金属
sz002540,亚太科技,有色金属
sz002578,闽发铝业,有色金属
sz002617,露笑科技,有色金属
sz300034,钢研高纳,有色金属
sh600167,联美控股,供水供气
sh600168,武汉控股,供水供气
sh600187,国中水务,供水供气
sh600283,钱江水利,供水供气
sh600323,瀚蓝环境,供水供气
sh600333,长春燃气,供水供气
sh600461,洪城水业,供水供气
sh600617,国新能源,供水供气
sh600635,大众公用,供水供气
sh600649,城投控股,供水供气
sh600719,大连热电,供水供气
sh600758,红阳能源,供水供气
sh600917,重庆燃气,供水供气
sh600982,宁波热电,供水供气
sh601139,深圳燃气,供水供气
sh601158,重庆水务,供水供气
sh601199,江南水务,供水供气
sz000593,大通燃气,供水供气
sz000605,渤海股份,供水供气
sz000669,金鸿能源,供水供气
sz000685,中山公用,供水供气
sz000692,惠天热电,供水供气
sz000695,滨海能源,供水供气
sz002267,陕天然气,供水供气
sz002700,新疆浩源,供水供气
sh600089,特变电工,发电设备
sh600192,长城电工,发电设备
sh600268,国电南自,发电设备
sh600290,华仪电气,发电设备
sh600312,平高电气,发电设备
sh600416,湘电股份,发电设备
sh600517,置信电气,发电设备
sh600525,长园集团,发电设备
sh600550,保变电气,发电设备
sh600580,卧龙电气,发电设备
sh600590,泰豪科技,发电设备
sh600875,东方电气,发电设备
sh600973,宝胜股份,发电设备
sh601126,四方股份,发电设备
sh601179,中国西电,发电设备
sh601558,华锐风电,发电设备
sh601700,风范股份,发电设备
sh601727,上海电气,发电设备
sh601877,正泰电器,发电设备
sh603333,明星电缆,发电设备
sh603618,杭电股份,发电设备
sz000400,许继电气,发电设备
sz000585,东北电气,发电设备
sz000682,东方电子,发电设备
sz000806,银河生物,发电设备
sz000967,盈峰环境,发电设备
sz002028,思源电气,发电设备
sz002074,国轩高科,发电设备
sz002112,三变科技,发电设备
sz002123,荣信股份,发电设备
sz002130,沃尔核材,发电设备
sz002168,深圳惠程,发电设备
sz002169,智光电气,发电设备
sz002202,金风科技,发电设备
sz002212,南洋股份,发电设备
sz002227,"奥 特 迅",发电设备
sz002276,万马股份,发电设备
sz002300,太阳电缆,发电设备
sz002323,雅百特,发电设备
sz002350,北京科锐,发电设备
sz002358,森源电气,发电设备
sz002451,摩恩电气,发电设备
sz002471,中超控股,发电设备
sz002498,汉缆股份,发电设备
sz002531,天顺风能,发电设备
sz002533,金杯电工,发电设备
sz002560,通达股份,发电设备
sz002622,永大集团,发电设备
sz002660,茂硕电源,发电设备
sz300001,特锐德,发电设备
sz300004,南风股份,发电设备
sz300018,中元华电,发电设备
sz300040,九洲电气,发电设备
sz300048,合康变频,发电设备
sz300062,中能电气,发电设备
sz300069,金利华电,发电设备
sz300120,经纬电材,发电设备
sz300125,易世达,发电设备
sz300129,泰胜风能,发电设备
sz300141,和顺电气,发电设备
sz300153,科泰电源,发电设备
sz300208,恒顺众昇,发电设备
sz300341,麦迪电气,发电设备
sz300372,欣泰电气,发电设备
sz300444,双杰电气,发电设备
sh600069,银鸽投资,造纸行业
sh600103,青山纸业,造纸行业
sh600163,中闽能源,造纸行业
sh600235,民丰特纸,造纸行业
sh600308,华泰股份,造纸行业
sh600356,恒丰纸业,造纸行业
sh600433,冠豪高新,造纸行业
sh600462,九有股份,造纸行业
sh600567,山鹰纸业,造纸行业
sh600963,岳阳林纸,造纸行业
sh600966,博汇纸业,造纸行业
sz000488,晨鸣纸业,造纸行业
sz000815,美利纸业,造纸行业
sz000820,金城股份,造纸行业
sz000833,贵糖股份,造纸行业
sz002012,凯恩股份,造纸行业
sz002067,景兴纸业,造纸行业
sz002078,太阳纸业,造纸行业
sz002235,安妮股份,造纸行业
sz002303,美盈森,造纸行业
sz002511,中顺洁柔,造纸行业
sz002521,齐峰新材,造纸行业
sz002565,上海绿新,造纸行业
sh600072,钢构工程,船舶制造
sh600150,中国船舶,船舶制造
sh600685,中船防务,船舶制造
sh601890,亚星锚链,船舶制造
sh601989,中国重工,船舶制造
sz300008,天海防务,船舶制造
sz300123,太阳鸟,船舶制造
sh600121,郑州煤电,煤炭行业
sh600123,兰花科创,煤炭行业
sh600157,永泰能源,煤炭行业
sh600188,兖州煤业,煤炭行业
sh600348,阳泉煤业,煤炭行业
sh600381,青海春天,煤炭行业
sh600395,盘江股份,煤炭行业
sh600397,安源煤业,煤炭行业
sh600403,大有能源,煤炭行业
sh600408,安泰集团,煤炭行业
sh600508,上海能源,煤炭行业
sh600652,游久游戏,煤炭行业
sh600714,金瑞矿业,煤炭行业
sh600740,山西焦化,煤炭行业
sh600792,云煤能源,煤炭行业
sh600971,恒源煤电,煤炭行业
sh600997,开滦股份,煤炭行业
sh601001,大同煤业,煤炭行业
sh601011,宝泰隆,煤炭行业
sh601015,陕西黑猫,煤炭行业
sh601088,中国神华,煤炭行业
sh601101,昊华能源,煤炭行业
sh601225,陕西煤业,煤炭行业
sh601666,平煤股份,煤炭行业
sh601699,潞安环能,煤炭行业
sh601898,中煤能源,煤炭行业
sz000034,神州数码,煤炭行业
sz000552,靖远煤电,煤炭行业
sz000571,新大洲Ａ,煤炭行业
sz000723,美锦能源,煤炭行业
sz000780,平庄能源,煤炭行业
sz000937,冀中能源,煤炭行业
sz000983,西山煤电,煤炭行业
sz002128,露天煤业,煤炭行业
sh600073,上海梅林,食品行业
sh600186,莲花健康,食品行业
sh600191,华资实业,食品行业
sh600260,凯乐科技,食品行业
sh600298,安琪酵母,食品行业
sh600300,维维股份,食品行业
sh600305,恒顺醋业,食品行业
sh600419,天润乳业,食品行业
sh600429,三元股份,食品行业
sh600597,光明乳业,食品行业
sh600695,绿庭投资,食品行业
sh600737,中粮屯河,食品行业
sh600872,中炬高新,食品行业
sh600873,梅花生物,食品行业
sh600887,伊利股份,食品行业
sh600962,国投中鲁,食品行业
sh603020,爱普股份,食品行业
sh603288,海天味业,食品行业
sz000019,深深宝Ａ,食品行业
sz000529,广弘控股,食品行业
sz000639,西王食品,食品行业
sz000716,黑芝麻,食品行业
sz000796,凯撒旅游,食品行业
sz000848,承德露露,食品行业
sz000893,东凌国际,食品行业
sz000895,双汇发展,食品行业
sz000911,南宁糖业,食品行业
sz000930,中粮生化,食品行业
sz000972,中基健康,食品行业
sz002216,三全食品,食品行业
sz002220,天宝股份,食品行业
sz002286,保龄宝,食品行业
sz002329,皇氏集团,食品行业
sz002330,得利斯,食品行业
sz002387,黑牛食品,食品行业
sz002481,双塔食品,食品行业
sz002495,佳隆股份,食品行业
sz002507,涪陵榨菜,食品行业
sz002515,金字火腿,食品行业
sz002557,洽洽食品,食品行业
sz002568,百润股份,食品行业
sz002570,贝因美,食品行业
sz002582,好想你,食品行业
sz002604,龙力生物,食品行业
sz002626,金达威,食品行业
sz002650,加加食品,食品行业
sz002661,克明面业,食品行业
sz002695,煌上煌,食品行业
sz002702,海欣食品,食品行业
sz002719,麦趣尔,食品行业
sz002726,龙大肉食,食品行业
sz002732,燕塘乳业,食品行业
sz300138,晨光生物,食品行业
sz300146,汤臣倍健,食品行业
sz300149,量子高科,食品行业
sz300175,朗源股份,食品行业
sz300401,花园生物,食品行业
sh603268,松发股份,陶瓷行业
sz002102,冠福股份,陶瓷行业
sz002162,悦心健康,陶瓷行业
sz300089,文化长城,陶瓷行业
sz300234,开尔新材,陶瓷行业
sz300409,道氏技术,陶瓷行业
sh600302,标准股份,纺织机械
sh600610,中毅达,纺织机械
sh600843,上工申贝,纺织机械
sz000666,经纬纺机,纺织机械
sz002021,中捷资源,纺织机械
sz002196,方正电机,纺织机械
sz002722,金轮股份,纺织机械
sz300384,三联虹普,纺织机械
sh600005,武钢股份,钢铁行业
sh600010,包钢股份,钢铁行业
sh600019,宝钢股份,钢铁行业
sh600022,山东钢铁,钢铁行业
sh600117,西宁特钢,钢铁行业
sh600126,杭钢股份,钢铁行业
sh600165,新日恒力,钢铁行业
sh600193,创兴资源,钢铁行业
sh600231,凌钢股份,钢铁行业
sh600282,南钢股份,钢铁行业
sh600307,酒钢宏兴,钢铁行业
sh600399,抚顺特钢,钢铁行业
sh600477,杭萧钢构,钢铁行业
sh600496,精工钢构,钢铁行业
sh600507,方大特钢,钢铁行业
sh600532,宏达矿业,钢铁行业
sh600558,大西洋,钢铁行业
sh600569,安阳钢铁,钢铁行业
sh600782,新钢股份,钢铁行业
sh600784,鲁银投资,钢铁行业
sh600808,马钢股份,钢铁行业
sh600882,华联矿业,钢铁行业
sh600992,贵绳股份,钢铁行业
sh601003,柳钢股份,钢铁行业
sh601005,重庆钢铁,钢铁行业
sh601028,玉龙股份,钢铁行业
sh601969,海南矿业,钢铁行业
sz000409,山东地矿,钢铁行业
sz000655,金岭矿业,钢铁行业
sz000708,大冶特钢,钢铁行业
sz000709,河钢股份,钢铁行业
sz000761,本钢板材,钢铁行业
sz000778,新兴铸管,钢铁行业
sz000825,太钢不锈,钢铁行业
sz000890,"法 尔 胜",钢铁行业
sz000898,鞍钢股份,钢铁行业
sz000932,华菱钢铁,钢铁行业
sz000959,首钢股份,钢铁行业
sz000969,安泰科技,钢铁行业
sz002075,沙钢股份,钢铁行业
sz002110,三钢闽光,钢铁行业
sz002132,恒星科技,钢铁行业
sz002318,久立特材,钢铁行业
sz002352,鼎泰新材,钢铁行业
sz002359,齐星铁塔,钢铁行业
sz002443,金洲管道,钢铁行业
sz002478,常宝股份,钢铁行业
sz002487,大金重工,钢铁行业
sz002524,光正集团,钢铁行业
sz002541,鸿路钢构,钢铁行业
sz002545,东方铁塔,钢铁行业
sz002615,哈尔斯,钢铁行业
sz002743,富煌钢构,钢铁行业
sz300345,红宇新材,钢铁行业
sh600008,首创股份,环保行业
sh600292,远达环保,环保行业
sh600874,创业环保,环保行业
sh603126,中材节能,环保行业
sh603588,高能环境,环保行业
sh603686,龙马环卫,环保行业
sz000544,中原环保,环保行业
sz000598,兴蓉环境,环保行业
sz000826,启迪桑德,环保行业
sz002200,云投生态,环保行业
sz002549,凯美特气,环保行业
sz002573,清新环境,环保行业
sz002616,长青集团,环保行业
sz002672,东江环保,环保行业
sz300055,万邦达,环保行业
sz300070,碧水源,环保行业
sz300156,神雾环保,环保行业
sz300172,中电环保,环保行业
sz300187,永清环保,环保行业
sz300190,维尔利,环保行业
sz300197,铁汉生态,环保行业
sz300262,巴安水务,环保行业
sz300332,天壕环境,环保行业
sz300335,迪森股份,环保行业
sz300355,蒙草抗旱,环保行业
sz300388,国祯环保,环保行业
sz300422,博世科,环保行业
sh600059,古越龙山,酿酒行业
sh600084,中葡股份,酿酒行业
sh600090,啤酒花,酿酒行业
sh600132,重庆啤酒,酿酒行业
sh600197,伊力特,酿酒行业
sh600199,金种子酒,酿酒行业
sh600238,海南椰岛,酿酒行业
sh600365,通葡股份,酿酒行业
sh600519,贵州茅台,酿酒行业
sh600543,莫高股份,酿酒行业
sh600559,老白干酒,酿酒行业
sh600573,惠泉啤酒,酿酒行业
sh600600,青岛啤酒,酿酒行业
sh600616,金枫酒业,酿酒行业
sh600702,沱牌舍得,酿酒行业
sh600779,水井坊,酿酒行业
sh600809,山西汾酒,酿酒行业
sh601579,会稽山,酿酒行业
sh603369,今世缘,酿酒行业
sz000557,西部创业,酿酒行业
sz000568,泸州老窖,酿酒行业
sz000596,古井贡酒,酿酒行业
sz000729,燕京啤酒,酿酒行业
sz000752,西藏发展,酿酒行业
sz000799,酒鬼酒,酿酒行业
sz000858,"五 粮 液",酿酒行业
sz000860,顺鑫农业,酿酒行业
sz000869,"张 裕Ａ",酿酒行业
sz000929,兰州黄河,酿酒行业
sz002304,洋河股份,酿酒行业
sz002461,珠江啤酒,酿酒行业
sz002646,青青稞酒,酿酒行业
sh603028,赛福天,次新股
sh603029,天鹅股份,次新股
sh603101,汇嘉时代,次新股
sh603528,多伦科技,次新股
sh603701,德宏股份,次新股
sh603726,朗迪集团,次新股
sh603798,康普顿,次新股
sh603822,嘉澳环保,次新股
sh603868,飞科电器,次新股
sz002791,坚朗五金,次新股
sz002792,通宇通讯,次新股
sz002793,东音股份,次新股
sz002795,永和智控,次新股
sz002796,世嘉科技,次新股
sz002797,第一创业,次新股
sz300474,景嘉微,次新股
sz300507,苏奥传感,次新股
sz300508,维宏股份,次新股
sz300509,新美星,次新股
sz300510,金冠电气,次新股
sz300511,雪榕生物,次新股
sh600112,天成控股,电器行业
sh600202,哈空调,电器行业
sh600379,宝光股份,电器行业
sh600405,动力源,电器行业
sh600468,百利电气,电器行业
sh600482,中国动力,电器行业
sh600560,金自天正,电器行业
sh600577,精达股份,电器行业
sh600847,万里股份,电器行业
sh600885,宏发股份,电器行业
sh601311,骆驼股份,电器行业
sh601616,广电电气,电器行业
sh603015,弘讯科技,电器行业
sh603606,东方电缆,电器行业
sh603703,盛洋科技,电器行业
sh603988,中电电机,电器行业
sz000049,德赛电池,电器行业
sz000922,佳电股份,电器行业
sz002164,宁波东力,电器行业
sz002176,江特电机,电器行业
sz002249,大洋电机,电器行业
sz002266,浙富控股,电器行业
sz002298,中电鑫龙,电器行业
sz002309,中利科技,电器行业
sz002322,理工环科,电器行业
sz002334,英威腾,电器行业
sz002335,科华恒盛,电器行业
sz002339,积成电子,电器行业
sz002364,中恒电气,电器行业
sz002380,科远股份,电器行业
sz002452,长高集团,电器行业
sz002546,新联电子,电器行业
sz002576,通达动力,电器行业
sz002580,圣阳股份,电器行业
sz002606,大连电瓷,电器行业
sz002617,露笑科技,电器行业
sz002647,宏磊股份,电器行业
sz002664,信质电机,电器行业
sz002665,首航节能,电器行业
sz002670,华声股份,电器行业
sz002684,猛狮科技,电器行业
sz002706,良信电器,电器行业
sz002730,电光科技,电器行业
sz002733,雄韬股份,电器行业
sz300068,南都电源,电器行业
sz300140,启源装备,电器行业
sz300217,东方电热,电器行业
sz300222,科大智能,电器行业
sz300252,金信诺,电器行业
sz300265,通光线缆,电器行业
sz300274,阳光电源,电器行业
sz300283,温州宏丰,电器行业
sz300356,光一科技,电器行业
sz300376,易事特,电器行业
sz300403,地尔汉宇,电器行业
sz300407,凯发电气,电器行业
sz300438,鹏辉能源,电器行业
sz300447,全信股份,电器行业
sh600037,歌华有线,传媒娱乐
sh600088,中视传媒,传媒娱乐
sh600373,中文传媒,传媒娱乐
sh600551,时代出版,传媒娱乐
sh600633,浙报传媒,传媒娱乐
sh600637,东方明珠,传媒娱乐
sh600757,长江传媒,传媒娱乐
sh600825,新华传媒,传媒娱乐
sh600831,广电网络,传媒娱乐
sh600959,江苏有线,传媒娱乐
sh601098,中南传媒,传媒娱乐
sh601801,皖新传媒,传媒娱乐
sh601928,凤凰传媒,传媒娱乐
sh601929,吉视传媒,传媒娱乐
sh601999,出版传媒,传媒娱乐
sz000156,华数传媒,传媒娱乐
sz000607,华媒控股,传媒娱乐
sz000665,湖北广电,传媒娱乐
sz000719,大地传媒,传媒娱乐
sz000793,华闻传媒,传媒娱乐
sz000835,长城动漫,传媒娱乐
sz000917,电广传媒,传媒娱乐
sz002071,长城影视,传媒娱乐
sz002143,印纪传媒,传媒娱乐
sz002181,"粤 传 媒",传媒娱乐
sz002238,天威视讯,传媒娱乐
sz002292,奥飞娱乐,传媒娱乐
sz002624,完美环球,传媒娱乐
sz002712,思美传媒,传媒娱乐
sz002739,万达院线,传媒娱乐
sz300027,华谊兄弟,传媒娱乐
sz300133,华策影视,传媒娱乐
sz300148,天舟文化,传媒娱乐
sz300251,光线传媒,传媒娱乐
sz300291,华录百纳,传媒娱乐
sz300336,新文化,传媒娱乐
sz300364,中文在线,传媒娱乐
sz300426,唐德影视,传媒娱乐
sh600075,新疆天业,化工行业
sh600078,澄星股份,化工行业
sh600135,乐凯胶片,化工行业
sh600141,兴发集团,化工行业
sh600155,宝硕股份,化工行业
sh600160,巨化股份,化工行业
sh600228,昌九生化,化工行业
sh600229,城市传媒,化工行业
sh600249,两面针,化工行业
sh600273,嘉化能源,化工行业
sh600277,亿利洁能,化工行业
sh600281,太化股份,化工行业
sh600299,安迪苏,化工行业
sh600309,万华化学,化工行业
sh600315,上海家化,化工行业
sh600328,兰太实业,化工行业
sh600352,浙江龙盛,化工行业
sh600367,红星发展,化工行业
sh600378,天科股份,化工行业
sh600409,三友化工,化工行业
sh600481,双良节能,化工行业
sh600490,鹏欣资源,化工行业
sh600599,熊猫金控,化工行业
sh600618,氯碱化工,化工行业
sh600636,三爱富,化工行业
sh600722,金牛化工,化工行业
sh600746,江苏索普,化工行业
sh600844,丹化科技,化工行业
sh600985,XD雷鸣科,化工行业
sh601118,海南橡胶,化工行业
sh601208,东材科技,化工行业
sh601216,君正集团,化工行业
sh601678,滨化股份,化工行业
sh603002,宏昌电子,化工行业
sh603010,万盛股份,化工行业
sh603077,和邦生物,化工行业
sh603188,亚邦股份,化工行业
sz000510,金路集团,化工行业
sz000523,广州浪奇,化工行业
sz000545,金浦钛业,化工行业
sz000565,渝三峡Ａ,化工行业
sz000627,天茂集团,化工行业
sz000635,"英 力 特",化工行业
sz000662,天夏智慧,化工行业
sz000683,远兴能源,化工行业
sz000698,沈阳化工,化工行业
sz000707,双环科技,化工行业
sz000737,南风化工,化工行业
sz000755,山西三维,化工行业
sz000818,方大化工,化工行业
sz000822,山东海化,化工行业
sz000887,中鼎股份,化工行业
sz000985,大庆华科,化工行业
sz000990,诚志股份,化工行业
sz002010,传化股份,化工行业
sz002014,永新股份,化工行业
sz002037,久联发展,化工行业
sz002053,云南盐化,化工行业
sz002054,德美化工,化工行业
sz002068,黑猫股份,化工行业
sz002092,中泰化学,化工行业
sz002094,青岛金王,化工行业
sz002096,南岭民爆,化工行业
sz002125,湘潭电化,化工行业
sz002136,"安 纳 达",化工行业
sz002145,中核钛白,化工行业
sz002165,"红 宝 丽",化工行业
sz002192,融捷股份,化工行业
sz002201,九鼎新材,化工行业
sz002211,宏达新材,化工行业
sz002217,合力泰,化工行业
sz002224,"三 力 士",化工行业
sz002226,江南化工,化工行业
sz002246,北化股份,化工行业
sz002250,联化科技,化工行业
sz002256,彩虹精化,化工行业
sz002319,乐通股份,化工行业
sz002326,永太科技,化工行业
sz002341,新纶科技,化工行业
sz002360,同德化工,化工行业
sz002361,神剑股份,化工行业
sz002377,国创高新,化工行业
sz002381,双箭股份,化工行业
sz002386,天原集团,化工行业
sz002395,双象股份,化工行业
sz002407,多氟多,化工行业
sz002408,齐翔腾达,化工行业
sz002409,雅克科技,化工行业
sz002411,必康股份,化工行业
sz002440,闰土股份,化工行业
sz002442,龙星化工,化工行业
sz002450,康得新,化工行业
sz002453,天马精化,化工行业
sz002455,百川股份,化工行业
sz002466,天齐锂业,化工行业
sz002476,宝莫股份,化工行业
sz002497,雅化集团,化工行业
sz002562,兄弟科技,化工行业
sz002581,未名医药,化工行业
sz002584,西陇科学,化工行业
sz002597,金禾实业,化工行业
sz002601,佰利联,化工行业
sz002632,道明光学,化工行业
sz002637,赞宇科技,化工行业
sz002643,万润股份,化工行业
sz002648,卫星石化,化工行业
sz002666,德联集团,化工行业
sz002669,康达新材,化工行业
sz002683,宏大爆破,化工行业
sz002709,天赐材料,化工行业
sz002741,光华科技,化工行业
sz002748,世龙实业,化工行业
sz300019,硅宝科技,化工行业
sz300031,宝通科技,化工行业
sz300037,新宙邦,化工行业
sz300041,回天新材,化工行业
sz300054,鼎龙股份,化工行业
sz300063,天龙集团,化工行业
sz300067,安诺其,化工行业
sz300072,三聚环保,化工行业
sz300082,奥克股份,化工行业
sz300107,建新股份,化工行业
sz300108,双龙股份,化工行业
sz300109,新开源,化工行业
sz300121,阳谷华泰,化工行业
sz300132,青松股份,化工行业
sz300135,宝利国际,化工行业
sz300174,元力股份,化工行业
sz300192,科斯伍德,化工行业
sz300200,高盟新材,化工行业
sz300214,日科化学,化工行业
sz300225,金力泰,化工行业
sz300236,上海新阳,化工行业
sz300237,美晨科技,化工行业
sz300243,瑞丰高材,化工行业
sz300285,国瓷材料,化工行业
sz300320,海达股份,化工行业
sz300343,联创股份,化工行业
sz300387,富邦股份,化工行业
sz300398,飞凯材料,化工行业
sz300405,科隆精化,化工行业
sz300429,强力新材,化工行业
sz300437,清水源,化工行业
sz300446,乐凯新材,化工行业
sh600048,保利地产,房地产
sh600052,浙江广厦,房地产
sh600053,九鼎投资,房地产
sh600067,冠城大通,房地产
sh600077,宋都股份,房地产
sh600082,海泰发展,房地产
sh600094,大名城,房地产
sh600095,哈高科,房地产
sh600113,浙江东日,房地产
sh600133,东湖高新,房地产
sh600159,大龙地产,房地产
sh600162,香江控股,房地产
sh600173,卧龙地产,房地产
sh600175,美都能源,房地产
sh600185,DR格力地,房地产
sh600208,新湖中宝,房地产
sh600223,鲁商置业,房地产
sh600225,天津松江,房地产
sh600239,云南城投,房地产
sh600240,华业资本,房地产
sh600246,万通地产,房地产
sh600266,北京城建,房地产
sh600322,天房发展,房地产
sh600325,华发股份,房地产
sh600340,华夏幸福,房地产
sh600376,首开股份,房地产
sh600383,金地集团,房地产
sh600393,粤泰股份,房地产
sh600463,空港股份,房地产
sh600503,华丽家族,房地产
sh600510,黑牡丹,房地产
sh600533,栖霞建设,房地产
sh600565,迪马股份,房地产
sh600568,中珠控股,房地产
sh600606,绿地控股,房地产
sh600615,丰华股份,房地产
sh600621,华鑫股份,房地产
sh600638,新黄浦,房地产
sh600641,万业企业,房地产
sh600657,信达地产,房地产
sh600663,陆家嘴,房地产
sh600665,天地源,房地产
sh600683,京投银泰,房地产
sh600684,珠江实业,房地产
sh600696,匹凸匹,房地产
sh600716,凤凰股份,房地产
sh600724,宁波富达,房地产
sh600733,S前锋,房地产
sh600743,华远地产,房地产
sh600745,中茵股份,房地产
sh600748,上实发展,房地产
sh600767,运盛医疗,房地产
sh600773,西藏城投,房地产
sh600791,京能置业,房地产
sh600807,天业股份,房地产
sh600823,世茂股份,房地产
sh600862,中航高科,房地产
sh600890,中房股份,房地产
sh601588,北辰实业,房地产
sz000002,"万 科Ａ",房地产
sz000005,世纪星源,房地产
sz000006,深振业Ａ,房地产
sz000009,中国宝安,房地产
sz000011,深物业A,房地产
sz000014,沙河股份,房地产
sz000029,深深房Ａ,房地产
sz000031,中粮地产,房地产
sz000036,华联控股,房地产
sz000038,深大通,房地产
sz000040,宝安地产,房地产
sz000042,中洲控股,房地产
sz000043,中航地产,房地产
sz000046,泛海控股,房地产
sz000056,皇庭国际,房地产
sz000402,"金 融 街",房地产
sz000502,绿景控股,房地产
